4172,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/codi.wav
4173,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/deffro.wav
4174,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gorwedd.wav
4175,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/eistedd.wav
4176,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/sefyll.wav
4177,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/mynd_allan.wav
4178,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dychwelyd.wav
4179,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/aros_fewn.wav
4180,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/mynd_allan.wav
4181,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/symud_ymlaen.wav
4182,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/arafwch.wav
4183,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cyflymwch.wav
4184,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/parhau.wav
4185,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/rhoi_r_gorau_iddi.wav
4186,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/codi.wav
4187,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/rhoi_lawr.wav
4188,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/troi_ymlaen.wav
4189,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/troi_i_ffwrdd.wav
4190,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/glanhau.wav
4191,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/llanastru.wav
4192,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/sefydlu.wav
4193,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/pacio.wav
4194,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/ymddangos.wav
4195,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gadael_yn_gynnar.wav
4196,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/aros_yn_hwyr.wav
4197,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/tawalu.wav
4198,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cynhesu.wav
4199,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/oeri.wav
4200,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gwisgo_n_ffurfiol.wav
4201,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/newid_dillad.wav
4202,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/paratoi.wav
4203,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/ymffresio.wav
4204,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cymer_egwyl.wav
4205,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gorffwys.wav
4206,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dechrau_drosodd.wav
4207,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/ewch_ymlaen.wav
4208,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dal_ati.wav
4209,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gollwng.wav
4210,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/camu_o_r_neilltu.wav
4211,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/symud_ymlaen.wav
4212,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/edrych_yn_l.wav
4213,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/sefydlu.wav
4214,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gorffen.wav
4215,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gadael.wav
4216,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/edrych_o_gwmpas.wav
4217,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/deffro_rhywun.wav
4218,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/syrthio_i_gysgu.wav
4219,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dal_i_fyny.wav
4220,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/treulio_amser.wav
4221,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cyfarfod.wav
4222,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cwrdd.wav
4223,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cadw_mewn_cysylltiad.wav
4224,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cadw_mewn_cysylltiad.wav
4225,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/colli_cysylltiad.wav
4226,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cofrestru.wav
4227,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/estyn_allan.wav
4228,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/ailgysylltu.wav
4229,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/symud_ar_wah_n.wav
4230,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dod_yn_agos.wav
4231,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/tyfu_ar_wah_n.wav
4232,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gwneud_ffrindiau.wav
4233,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/taro_dechrau_n_dda.wav
4234,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dod_ymlaen.wav
4235,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cweryla.wav
4236,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/torri_r_i.wav
4237,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dod_draw.wav
4238,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dod_gyda_chi.wav
4239,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dod_rhywun.wav
4240,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gwahodd_draw.wav
4241,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/galw_heibio.wav
4242,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/galw_heibio.wav
4243,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dod_draw.wav
4244,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dangos_cefnogaeth.wav
4245,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/bod_yna_i.wav
4246,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dibynnu_ar.wav
4247,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dibynnu_ar.wav
4248,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/ymddiried_mewn_rhywun.wav
4249,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/agor_i_fyny.wav
4250,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/rhannu_teimladau.wav
4251,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/treulio_amser.wav
4252,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gwneud_cynlluniau.wav
4253,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/canslo_cynlluniau.wav
4254,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/ymuno.wav
4255,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cefnogi_rhywun.wav
4256,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/sefyll_gyda.wav
4257,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/edrych_allan_am.wav
4258,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dod_i_adnabod.wav
4259,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/aros_yn_agos.wav
4260,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/teimlo_n_groesawgar.wav
4261,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/teimlo_wedi_ch_anghofio.wav
4262,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/clymu_gyda.wav
4263,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cysylltu_gyda.wav
4264,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cymdeithasu.wav
4265,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/helo_yno.wav
4266,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/helo_bawb.wav
4267,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/sut_wyt_ti.wav
4268,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/sut_mae_n_mynd.wav
4269,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/be_sy_n_bod.wav
4270,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dyfalwch_beth.wav
4271,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gyda_llaw.wav
4272,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/wrth_siarad_am_hynny.wav
4273,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/mae_hynny_n_fy_atgoffa.wav
4274,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cyn_i_mi_anghofio.wav
4275,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/beth_bynnag.wav
4276,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/felly_ie.wav
4277,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/yn_fyr.wav
4278,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/a_bod_yn_onest.wav
4279,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/a_dweud_y_gwir.wav
4280,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dwi_n_dweud.wav
4281,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/os_gofynnwch_chi_i_fi.wav
4282,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/yn_fy_marn_i.wav
4283,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/wyddoch_chi_beth.wav
4284,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gadewch_i_mi_feddwl.wav
4285,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/un_peth_arall.wav
4286,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cwestiwn_cyflym.wav
4287,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/ga_i_ofyn.wav
4288,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/sori_am_dorri_ar_draws.wav
4289,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/ewch_ymlaen.wav
4290,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/parhewch_os_gwelwch_yn_dda.wav
4291,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/fel_roeddwn_i_n_dweud.wav
4292,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/i_grynhoi.wav
4293,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/yn_fyr.wav
4294,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dyna_fo.wav
4295,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dyna_i_gyd.wav
4296,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/swnio_n_dda.wav
4297,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/mae_n_gweithio_i_mi.wav
4298,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gadewch_i_ni_stopio_yma.wav
4299,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/galw_heibio_am_y_dydd.wav
4300,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/sgwrsio_n_fuan.wav
4301,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/wela_i_chi_n_hwyrach.wav
4302,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/wela_i_chi_o_gwmpas.wav
4303,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/wela_i_chi_n_hwyrach.wav
4304,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cofiwch_ofalu.wav
4305,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cael_un_da.wav
4306,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/braf_siarad_chi.wav
4307,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/diolch_am_eich_amser.wav
4308,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gwerthfawrogaf_hynny.wav
4309,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/tan_y_tro_nesaf.wav
4310,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/hwyl_am_y_tro.wav
4311,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/rhyw_fath_o_brysur.wav
4312,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gweddol_dda.wav
4313,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dim_yn_ddrwg.wav
4314,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/yr_un_fath_yma.wav
4315,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dw_i_n_tybio.wav
4316,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/efallai_n_hwyrach.wav
4317,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/rhyw_fath_o.wav
4318,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/ychydig.wav
4319,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/ychydig.wav
4320,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/mwy_neu_lai.wav
4321,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/ar_hyn_o_bryd.wav
4322,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/y_dyddiau_hyn.wav
4323,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/yn_ddiweddar.wav
4324,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/fel_arfer.wav
4325,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dim_syniad.wav
4326,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/pwy_a_yr.wav
4327,cy,https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/beth_bynnag_sy_n_gweithio.wav
